gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,-0.8295205827584317,1,2,0,0,0,2,0,2,2,0,0,0,0.3319707901142591,1.5144908154662133,0
0,0,1,1,1.002895784642934,1,0,0,2,0,0,0,2,2,1,1,0,0.1774236690988095,0.04935289711955021,1
0,0,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,3,-1.491020519067978,0.6339254529036905,0
0,0,1,0,1.2879383306831464,1,2,0,0,0,2,2,0,0,1,0,0,-0.2130986259402292,-0.016305614580842356,0
0,0,0,0,-1.1552834925186746,1,0,1,0,2,2,2,2,2,1,1,2,1.3589613362169235,0.2685676055386028,1
0,0,0,0,-0.2594354906780068,1,2,1,0,0,2,0,2,2,0,1,0,1.1877962451998125,-0.534690154537974,0
0,0,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.4250828003284477,0
1,1,1,0,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,0,1,-1.2999138640488739,-1.0594287440144985,0
1,1,1,0,0.14776814652229667,1,2,1,0,2,0,0,2,2,0,1,2,1.0548524851865226,-0.14974065448809176,1
0,0,1,0,-0.21871512695797646,1,2,1,0,0,0,0,2,2,0,0,1,1.0049985751815391,-0.6051142033779112,0
1,1,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,3,0.20235062410130134,1.196788339496572,1
0,0,0,0,0.10704778280226633,1,2,0,2,0,2,2,2,2,1,1,1,0.7042133181514708,-0.29217726454781434,1
1,0,0,0,-1.1552834925186746,1,0,1,0,0,2,0,0,0,0,1,2,0.30372024111143525,-0.43832040349384943,1
0,0,1,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,0,1,2,-0.641842251983089,0.12983752436519272,0
1,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,1,-1.4876969250676457,-0.8852218863578117,0
0,0,0,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,0,3,-0.5172074769706297,-1.691127167067469,0
0,0,1,0,1.0436161483629645,1,2,1,2,2,2,0,2,2,2,1,0,1.4852579082295487,0.9299182596820731,1
1,0,1,0,0.758573602322752,1,0,0,2,2,2,2,2,2,2,1,1,0.6144762801425001,0.12136545833933561,0
0,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,1,3,-1.5126238800701375,1.5827968477996863,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.4993295040688086,-0.9376427948928026,0
1,0,0,0,0.5549717837226001,1,2,1,0,0,0,0,0,0,0,0,0,0.2671607071077802,-0.22810726522726998,0
0,0,1,0,0.7178532386027215,1,2,1,2,2,0,2,2,2,0,1,0,1.4919050962302134,0.6556351220949493,0
1,0,1,1,0.8400143297628127,1,0,0,0,2,0,2,2,0,0,0,1,0.00792037508186511,-0.1799223897052077,0
1,0,1,0,1.1657772395230555,1,2,1,0,2,2,2,2,2,0,1,2,1.639805029244998,1.2370306531193933,0
1,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,0,-1.4660935640654862,1.6601044502856324,0
1,0,0,0,0.5956921474426305,1,0,0,2,2,2,2,2,2,1,1,0,0.7374492581547932,0.14625215229029087,0
0,0,0,0,0.880734693482843,1,2,1,0,2,2,0,2,0,1,1,0,0.9966895901807084,0.5582063627975926,0
1,0,0,1,-0.5444780367182193,0,1,0,0,0,0,0,0,0,0,1,1,-1.3098846460498705,0.7530638813923061,0
0,0,0,1,-0.2594354906780068,1,0,1,0,2,2,2,2,2,2,1,2,1.3523141482162588,-0.47803321299005463,0
1,0,1,1,1.5322605130033284,1,2,2,1,1,1,1,1,1,2,0,3,-1.3082228490497045,-1.0292470087973826,0
1,0,1,0,-0.62591876415828,1,2,1,0,2,2,0,2,2,0,1,2,1.2559299222066236,-1.0583697357612663,0
0,0,0,0,-0.0965540357978854,1,2,1,0,2,0,0,2,2,0,1,2,1.1778254631988159,-0.3588947845014391,1
0,0,0,1,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,0,3,-1.3547531650543558,-0.6474745335071967,0
0,0,1,1,-0.5444780367182193,1,2,2,1,1,1,1,1,1,2,0,3,-1.3015756610490399,0.44171545494205744,0
0,0,1,0,-0.2594354906780068,1,0,0,0,2,2,0,2,2,2,1,1,0.29042586511010604,-0.9281117206137134,0
0,0,1,1,-0.46303730927815856,1,0,1,0,2,0,0,0,0,0,1,0,0.3087056321119333,-1.1880982467822032,1
1,0,1,0,0.7178532386027215,1,2,1,0,2,0,0,2,2,1,1,2,1.113015380192337,0.4438334714485217,0
0,0,1,0,1.4508197855632678,0,1,0,2,0,2,0,2,2,1,1,2,-0.34438058895335305,-0.02689569711316374,0
1,0,0,0,-1.1960038562387048,1,2,1,0,0,2,0,2,2,0,1,0,1.222693982203301,-0.36101280100790334,1
1,0,1,1,-0.9516816739185228,1,0,1,0,0,2,2,2,2,0,0,2,1.2742096892084507,1.7088188299343108,0
0,0,1,1,0.758573602322752,0,1,0,2,0,0,2,0,0,2,0,0,-1.0157465770204666,-1.0297765129239986,0
0,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,0,1,2,-0.6983433499887373,0.10865735930054995,0
1,1,1,1,0.35136996512244845,1,2,1,0,2,2,2,2,2,1,1,2,1.5683477582378549,0.3199295058203615,1
1,0,0,0,-0.4223169455581282,1,2,1,0,2,0,0,2,2,0,1,2,1.1927816362003112,-0.6352959385950271,0
0,0,1,1,-0.46303730927815856,0,1,0,2,0,2,0,2,2,1,1,2,-0.2928648819482031,-1.5682822096925408,1
1,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,0,1.7046151122514768,1.5208448649856063,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6318714699820923,0.2992788448823348,1
1,0,1,1,-0.2594354906780068,1,2,0,0,0,2,2,2,2,1,1,1,0.572931355138347,-0.818504366404187,0
1,0,1,0,1.5729808767233588,1,2,0,2,2,0,2,0,0,2,0,0,0.012905766082363669,0.37287991848196844,0
1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,1,1,-0.6634456129852487,-1.0451321325958647,0
0,0,0,0,-0.8295205827584317,1,2,1,2,0,0,0,0,0,0,1,2,0.4998122871310375,-1.7213089022845849,0
0,0,1,0,-0.5851984004382496,1,2,1,0,0,0,2,2,0,0,1,2,0.8005975441611056,-1.1695656023506409,0
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.3386179781149237,-0.7994422178460086,0
0,1,1,0,1.6137012404433893,1,2,1,2,2,0,0,2,2,1,1,0,1.39884446422091,1.3762902384194193,0
1,0,0,0,-0.8702409464784621,1,0,1,0,2,0,0,0,0,0,0,2,0.3386179781149237,1.4948991627814188,1
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,1,0.5114448661322006,1.4599518904247584,1
1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,1,0,1,-1.5109620830699715,-0.5383966834242865,0
0,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,1,1,2,1.478610720228884,1.48801560913541,1
1,0,1,0,0.3920903288424788,1,2,0,2,0,0,0,0,0,1,0,1,-0.28787949094770476,-0.6543580871532056,0
0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.16509627415995778,0
0,1,0,0,-1.0331224013585834,1,0,0,0,2,0,0,0,0,0,1,3,-0.44741200296365274,0.17060934211463002,0
0,0,1,0,1.4508197855632678,1,2,1,2,2,2,2,2,2,2,0,3,1.789366759259949,1.4573043697916779,0
1,0,1,1,0.9621754209229036,1,2,2,1,1,1,1,1,1,2,0,0,-1.3497677740538576,-1.3342413857282382,0
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,1,0,3,-1.477726143066649,1.327046354644125,0
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,2,1.6863353452496495,1.5504970960761062,0
0,0,0,0,0.6364125111626608,1,2,2,1,1,1,1,1,1,1,0,1,-1.3198554280508674,-1.555044606527139,0
0,1,1,0,0.7992939660427822,1,2,1,2,2,2,0,2,2,0,1,2,1.4736253292283856,0.7504163607592257,0
0,0,1,1,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,0,3,-1.4993295040688086,1.2174390004345987,0
1,0,1,0,1.4100994218432374,1,2,1,0,2,2,2,2,2,2,1,0,1.5467443972356951,1.3514035444684642,0
0,0,0,0,-1.2774445836787656,0,1,0,2,0,0,0,0,0,0,0,3,-1.1586611190347533,-0.39807808987102816,0
1,0,0,0,0.8400143297628127,1,0,1,0,2,0,2,0,0,0,1,3,0.5264010391336954,0.2309728125488619,0
1,0,1,1,0.06632741908223598,1,0,2,1,1,1,1,1,1,0,0,3,-1.461108173064988,0.9897522259896889,0
0,0,0,0,-1.1960038562387048,0,1,0,0,0,0,0,2,0,0,0,1,-0.9825106370171443,-1.6402947709123263,1
0,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,0,2,0.466576347127715,1.4054129653833032,1
1,0,0,0,-0.5444780367182193,1,0,1,0,0,2,2,2,0,0,0,3,0.8371570781647607,-1.101789074143784,0
0,1,1,0,1.125056875803025,1,2,1,2,2,2,2,2,2,2,1,0,1.7046151122514768,1.1692541249125363,0
1,0,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,2,0,1,-1.502653098069141,-0.7396082515383927,0
0,0,0,0,0.5956921474426305,1,2,1,0,2,2,0,2,2,0,1,2,1.3838882912194153,0.560853883430673,1
1,0,0,0,-0.5851984004382496,1,0,0,2,0,0,0,0,0,0,0,2,-0.5105602889699654,1.5970934592183201,1
0,0,1,1,1.125056875803025,1,2,1,2,2,2,2,2,2,2,0,1,1.6780263602488188,1.1078316462250724,0
1,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,1,-1.328164413051698,-0.9582934558308293,0
1,0,0,0,0.26992923768238775,1,0,2,1,1,1,1,1,1,1,0,3,-1.491020519067978,1.4414192459931958,0
0,0,1,0,1.0843365120829946,1,0,1,2,0,2,0,0,0,1,1,1,0.5480044001358552,0.3569947946834864,0
1,0,1,1,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,3,0.1724382780983114,-1.3035301463845064,0
1,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.14418772909548702,1.1554870176205185,1
1,0,1,1,-0.5037576729981889,1,0,1,0,0,0,0,2,2,0,1,2,0.8454660631655913,-1.0366600665700074,1
0,0,0,0,-1.0738427650786138,1,2,1,0,0,0,0,2,2,0,1,0,0.9568064621767214,0.6423975189295476,1
1,0,0,0,1.5729808767233588,1,2,1,0,0,2,2,0,0,2,1,1,0.719169491152966,0.9399788380877785,0
0,0,1,0,-0.3408762181180675,1,2,0,2,2,2,0,0,0,0,0,3,0.051127097086184216,-1.19392279217498,0
1,1,1,0,1.4100994218432374,1,2,1,0,0,0,0,2,2,0,1,1,0.9933659961803764,0.9045020616045019,0
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,3,0.534710024134526,1.464187923437687,1
0,0,1,1,0.6364125111626608,1,2,1,0,0,0,0,0,2,1,1,3,0.574593152138513,0.09965578914807678,1
0,0,1,0,0.18848851024232702,1,2,0,0,2,0,2,0,2,1,0,3,0.2438955491054544,-0.5029199069410099,0
1,0,0,0,-0.8702409464784621,0,1,0,0,2,2,0,0,0,0,0,3,-0.9991286070188055,0.010699095876577169,0
1,0,1,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,1,-1.4694171580658184,0.5518523132781998,1
0,0,1,0,-0.5851984004382496,1,0,1,0,0,2,0,2,2,0,1,1,1.0365727181846955,-1.054663206874954,0
1,0,1,1,0.7178532386027215,1,0,0,0,0,0,0,0,0,1,1,0,-0.6634456129852487,-0.7369607309053124,0
0,0,1,1,1.4100994218432374,1,2,1,2,0,2,2,2,2,1,1,2,1.4835961112293827,1.2688009007163574,0
0,0,1,0,-0.30015585439803716,1,0,0,2,2,0,2,0,2,0,1,3,0.2089978121019659,-0.9884751910479452,0
0,1,0,0,-1.2367242199587352,1,2,1,0,0,2,0,0,0,0,1,2,0.4582673621268844,-1.2574632873689082,1
1,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-1.0117733726190523,0
0,0,0,1,-0.9109613101984924,0,1,0,2,2,0,2,0,0,1,0,3,-0.8146691400003658,0.1287785161119606,0
0,0,1,0,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-1.408901467581104,0
1,0,0,0,-0.9516816739185228,1,0,0,2,0,2,2,0,2,0,1,0,0.11593718009266311,0.7927766908885112,0
0,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,1,-1.4827115340671475,1.1226577617703222,0
0,0,0,0,-1.2367242199587352,1,0,0,2,0,0,0,0,0,0,0,3,-0.4590445819648154,-1.5036827062453804,0
0,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,2,0.4615909561272169,1.4048834612566872,1
1,0,0,0,-0.5444780367182193,0,1,0,0,0,0,0,0,0,0,1,0,-1.3165318340505352,0.3718209102287363,0
1,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,1,0,-1.479387940066815,-1.0615467605209628,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.7265938989915613,0.17590438338079073,1
1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6900343649879066,0.2521529776135047,0
0,0,1,1,-0.9516816739185228,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-1.0758433719395966,0
0,0,0,0,-1.1960038562387048,0,1,0,2,0,0,2,0,0,0,0,3,-1.0140847800203006,-1.3490675012734883,1
0,0,0,0,-0.9516816739185228,0,1,0,2,0,2,2,2,2,0,0,3,-0.2081132349397309,0.6487515684489404,1
0,0,0,0,-1.1145631287986442,1,0,0,2,0,2,0,0,0,0,0,1,-0.29785027294870164,-0.35095222260219805,0
0,0,1,1,0.9621754209229036,1,0,1,0,0,0,0,2,2,1,0,0,0.8022593411612722,0.500490412996441,0
0,0,0,1,-0.5851984004382496,1,2,0,2,0,0,0,0,0,0,0,3,-0.23636378394255506,1.725762961986025,0
1,1,0,0,0.6771328748826912,1,2,1,0,0,0,0,2,2,0,1,2,1.044881703185526,0.3887650422804505,1
1,0,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,0,2,0,3,0.47820892612887816,0.7075265265033241,0
0,0,0,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,1,1.438727592224897,1.41123751077608,0
0,1,0,0,-1.0738427650786138,1,0,1,0,0,2,0,0,0,0,0,2,0.32033821111309646,0.22832529191578158,1
1,1,1,0,-0.62591876415828,1,2,1,0,0,0,0,2,2,0,1,2,0.9983513871808745,-1.1902162632886675,0
1,0,1,0,-0.13727439951791576,0,1,0,0,0,0,0,2,2,0,1,2,-0.626886078981594,-1.4067834510746398,0
0,0,1,0,-1.0738427650786138,1,2,1,0,2,2,0,2,2,0,1,2,1.3473287572157604,0.6731087582732797,1
1,0,1,0,1.247217966963116,1,2,1,0,0,2,0,2,2,2,0,2,1.2575917192067896,0.9685720609250462,0
1,0,1,0,-0.6666391278783103,1,2,1,0,0,0,0,0,0,0,1,0,0.3020584441112687,-1.4512617977103897,1
1,0,0,0,1.0843365120829946,1,0,0,0,0,2,0,0,2,1,1,0,-0.11339080593026184,-0.058665944710127885,0
0,0,0,0,-1.1960038562387048,1,0,0,0,0,2,0,2,0,0,0,2,-0.23968737794288733,-1.1600345280715516,0
0,0,0,0,-0.9924020376385531,0,1,0,0,2,0,0,0,0,0,1,3,-1.1802644800369129,-0.7200165988535981,0
0,1,1,0,-1.0331224013585834,1,2,1,0,0,0,0,0,2,0,1,2,0.6576830021468192,1.0231109859665013,1
0,0,0,0,1.4508197855632678,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-1.2929400638521849,0
0,0,1,1,1.4508197855632678,1,2,1,2,0,2,2,2,2,2,0,1,1.5617005702371902,1.3365774289232142,0
0,1,1,0,0.7992939660427822,1,2,1,0,2,2,0,2,2,1,1,2,1.3872118852197473,0.7403557823535204,0
1,0,1,1,1.6137012404433893,1,2,1,2,2,0,2,2,2,2,1,1,1.4270950132237343,1.443007758373044,0
0,0,1,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,1,0,3,-1.5109620830699715,0.8494336324364307,0
0,0,1,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,0,-1.4860351280674797,-1.3120022124103634,0
1,0,1,1,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,1,0.1724382780983114,1.1634295795197596,0
1,0,1,1,0.3920903288424788,1,0,0,2,0,0,2,0,2,1,0,1,-0.035286346922454,-0.4536760231657154,0
0,0,0,0,-0.30015585439803716,1,2,2,1,1,1,1,1,1,2,0,1,-1.329826210051864,1.167136108406072,1
1,0,0,0,0.5142514200025698,1,0,0,2,0,0,0,0,0,0,1,0,-0.4607063789649817,-0.6988364337889554,0
0,0,1,1,0.43281069256250915,0,1,0,2,0,2,2,2,2,1,1,1,-0.14496494893341827,-0.5129804853467151,0
1,0,1,0,0.18848851024232702,1,2,0,2,0,2,0,2,2,1,0,3,0.4815325201292102,-0.39119453622501926,0
0,1,0,0,-0.5037576729981889,1,2,1,0,0,0,0,0,2,0,1,1,0.6992279271509723,-1.072136843053284,1
0,0,0,0,-1.1552834925186746,0,1,0,0,0,0,0,0,0,0,1,2,-1.3397969920528607,1.580149327166606,1
1,0,1,0,1.247217966963116,1,0,1,2,2,2,2,2,2,2,1,1,1.506861269231708,1.0930055306798223,0
1,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,2,0,0,3,0.8620840331672525,-0.6612416407992145,0
1,0,1,1,1.369379058123207,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464430500368,-1.1113201484228732,0
1,0,0,0,-0.1779947632379461,1,2,1,0,2,2,0,2,2,0,1,2,1.3606231332170895,-0.3615423051345194,1
0,1,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,0,2,0.6792863631489789,1.174019662052081,0
1,0,0,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,3,-1.343120586053193,-1.1224397350818107,0
1,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.3464441800535252,-0.6458860211273485,1
0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3181936310507012,-0.9710015548696149,0
1,1,1,0,-0.6666391278783103,1,0,0,2,2,0,0,0,0,0,1,0,-0.3393951979528547,1.511313790706517,0
1,0,1,0,1.369379058123207,1,2,1,2,2,2,2,0,0,2,0,3,1.0581760791868549,1.013050407560796,0
0,0,0,0,-0.8702409464784621,1,2,1,0,0,0,0,0,0,0,1,2,0.39013368512007346,1.5388480052905527,1
1,0,0,0,0.758573602322752,1,2,0,2,2,2,2,2,0,1,1,1,0.544680806135523,0.1383095903910498,0
0,0,0,1,-0.9924020376385531,0,1,0,2,0,0,0,0,2,0,1,2,-0.8728320350061801,-0.20639759603601116,0
1,0,0,0,-0.748079855318371,1,0,1,0,0,0,0,2,2,0,1,2,0.9352031011745621,-1.400958905681863,0
0,0,0,0,-1.1552834925186746,1,2,1,0,2,0,2,0,2,0,1,2,0.9551446651765553,-0.0687265231158332,1
0,0,0,0,1.5322605130033284,1,2,0,2,2,2,0,2,2,2,0,3,0.6626683931473177,0.8732613181341538,0
0,0,0,1,1.5322605130033284,1,2,0,2,2,0,2,0,0,2,0,2,0.04115631508518757,0.46342512413331627,0
0,1,1,0,0.880734693482843,1,2,1,0,2,0,0,2,2,1,1,1,1.221032185203135,0.6445155354360119,1
1,0,0,1,-0.1779947632379461,1,0,1,2,0,0,0,0,0,0,1,0,0.33695618111475767,-0.8290944489365084,1
1,0,0,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,2,0,3,-1.462769970065154,0.4523055374743788,0
0,0,1,0,1.4915401492832983,1,0,0,0,2,0,0,0,2,2,1,1,-0.11006721192992953,0.14095711102413017,0
1,0,1,1,0.3920903288424788,1,0,0,2,2,0,0,0,0,0,0,3,-0.3410569949530208,-0.6972479214091072,0
0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.16080569909714826,-1.423727583126354,1
0,1,0,0,0.26992923768238775,1,2,1,0,0,2,0,2,2,0,1,2,1.1628692901973208,0.10124430152792499,0
1,0,1,1,0.5142514200025698,1,2,1,0,2,2,2,2,2,2,1,0,1.4952286902305454,0.4729561984124055,0
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,0,2,1,0,0.534710024134526,0.7774210712166453,0
0,0,0,0,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,0,3,-1.477726143066649,1.3143382556053393,0
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,0,2,1,0,0.10098100709116792,0.42371231463711106,0
1,0,0,0,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,1,3,-1.3530913680541898,-0.6469450293805806,1
1,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,-1.3220627908160687,0
1,0,1,0,0.9214550572028734,1,2,2,1,1,1,1,1,1,2,0,0,-1.2982520670487077,-1.2892335349658726,0
0,0,1,1,0.758573602322752,0,1,0,0,0,2,2,2,2,1,1,2,-0.28621769394753876,-0.4001961063774925,0
1,0,0,0,1.247217966963116,1,0,0,2,2,2,2,2,2,2,1,0,0.7291402731539627,0.6254533868778334,0
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.8703957708125618,0
0,0,1,1,-0.38159658183809786,1,0,2,1,1,1,1,1,1,2,1,3,-1.4993295040688086,0.30669190265495977,0
0,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,0,2,-0.47233895796614456,0.514787024415075,1
0,0,0,0,-1.2367242199587352,1,2,0,0,0,0,2,0,0,0,1,3,-0.34604238595351905,-1.5582216312868356,0
0,1,0,0,0.7992939660427822,1,2,1,2,2,2,0,2,2,0,0,1,1.440389389225063,0.8218994178523951,0
0,0,0,0,0.14776814652229667,1,2,0,2,0,0,0,0,0,1,0,3,-0.3427187919531868,-0.9461148609186597,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6451658459834212,0.2961018201226384,0
0,0,0,0,-0.1779947632379461,1,2,0,2,0,2,0,0,0,1,0,3,-0.19149526493806968,-1.1229692392084267,0
0,0,1,1,-1.0331224013585834,1,0,0,2,2,2,0,2,0,1,0,2,0.15582030809665018,0.4120632238515575,0
1,0,0,0,-0.748079855318371,1,2,1,0,2,0,0,2,2,0,1,2,1.1894580421999785,-1.3204742784362204,1
1,1,1,0,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,1,0.006258578081699082,0.3268130594663704,0
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4710789550659844,-0.8693367625593297,1
0,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,0,3,-1.5259182560714666,-1.1420313877666053,0
1,0,0,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441130683104,1.5600281703551953,0
0,0,0,0,-1.0331224013585834,0,1,0,0,0,0,0,0,0,0,0,0,-1.3198554280508674,-0.9466443650452757,0
1,0,0,0,-1.1552834925186746,1,0,1,0,0,2,0,0,0,0,1,0,0.33363258711442517,-0.24558090140560027,1
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.6464522172456624,1.4742485018433922,0
0,0,1,0,-0.5037576729981889,0,1,0,0,0,0,0,0,0,0,1,2,-1.3397969920528607,0.43112537240973603,1
1,0,0,0,1.247217966963116,1,0,1,2,2,2,2,2,2,2,0,1,1.476948923228718,1.2105554467885897,0
0,0,0,0,0.9621754209229036,0,1,0,2,2,2,2,0,0,2,0,0,-0.6551366279844181,-0.550575278336456,0
0,0,0,1,-1.1145631287986442,1,0,0,0,0,0,2,0,0,0,1,3,-0.4573827849646494,-0.4181992466824388,0
0,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.5184938482328711,1.4541273450319816,0
1,1,1,1,1.4508197855632678,1,2,1,0,2,2,0,0,0,0,1,2,0.6610065961471517,0.7610064432915471,0
1,0,1,1,1.4100994218432374,1,0,0,2,2,0,2,0,0,1,0,3,-0.15659752793458118,0.08059364058989829,0
1,0,1,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,0,0,0,-0.6684310039857471,-0.04066280440518153,0
1,0,1,1,0.7992939660427822,1,2,1,0,2,0,2,0,2,0,1,0,0.9468356801757247,0.3559357864302542,0
0,0,1,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,0,1,3,-1.479387940066815,0.0890657066157554,0
0,0,1,1,1.0843365120829946,1,2,2,1,1,1,1,1,1,2,0,3,-1.3065610520495383,-1.2151029572396228,0
0,0,0,0,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553610656522,-1.6281161760001568,0
1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,1,2,0.9750862291785486,1.2015538766361167,0
1,0,1,1,1.0843365120829946,0,1,0,2,0,2,0,0,0,1,0,3,-0.9958050130184734,-0.8841628781045796,0
1,0,0,0,0.5549717837226001,0,1,0,2,0,2,2,2,2,2,1,0,-0.13333236993225536,-0.40337313113718887,0
1,0,0,0,-1.1145631287986442,1,0,0,0,2,0,0,0,0,0,1,2,-0.44575020596348647,-0.5241000720056527,0
1,1,1,0,1.0843365120829946,0,1,0,2,0,2,2,2,2,2,1,1,-0.023653767921291324,0.03558578982753242,0
0,0,1,0,1.5322605130033284,1,2,0,0,2,2,2,2,2,2,1,0,0.6659919871476498,0.844668095296886,0
0,0,0,0,-0.748079855318371,1,0,1,0,0,0,0,0,0,0,1,1,0.2073360151017999,1.6383947810943735,1
0,0,0,0,0.47353105628253944,1,2,0,0,0,0,0,0,0,0,1,3,-0.4856333339674735,-0.7946766807064639,0
0,0,1,0,1.2879383306831464,1,2,1,2,0,2,0,2,0,2,1,1,0.9917041991802098,0.8563171860824396,0
0,0,1,1,1.0436161483629645,0,1,0,2,0,2,2,2,2,2,0,3,-0.16656830993557784,-0.06660850660936891,0
0,1,1,0,0.5549717837226001,1,2,1,0,0,0,2,2,2,1,0,2,1.1794872601989819,0.4067681825853969,0
1,1,1,0,1.0436161483629645,1,2,1,0,2,0,0,2,2,0,1,2,1.1346187411944968,0.8001897486611362,0
0,0,1,0,1.6137012404433893,1,2,1,0,2,0,0,2,2,2,1,1,1.0947356131905097,1.144367430961581,0
0,1,0,0,-0.0965540357978854,0,1,0,0,0,2,0,2,0,0,1,2,-0.8130073430001998,-1.554515102400523,1
1,1,0,0,-0.8702409464784621,1,2,0,2,2,0,0,0,0,0,0,0,-0.1499503399339166,1.0702368532353315,0
0,1,0,0,0.06632741908223598,0,1,0,0,2,2,0,2,2,0,1,2,-0.28289409994720643,-1.0414256037095522,0
1,0,0,0,0.880734693482843,0,1,0,2,2,0,0,0,2,2,0,0,-0.6169152969805971,-0.6236468478094737,0
